,Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
15533,2/20/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15534,2/2/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15535,2/19/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15536,2/18/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15537,2/17/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15538,2/16/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15539,2/15/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15540,2/14/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15541,2/13/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15542,2/12/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15543,2/11/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15544,2/10/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15545,2/1/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15546,1/31/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15547,1/30/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15548,1/29/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15549,1/28/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15550,1/27/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15551,1/26/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15552,1/25/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15553,1/24/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15554,1/23/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15555,3/9/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,122,47.53713077,-121.96832309999999
15556,3/8/2020,US,Washington,20,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,122,47.53713077,-121.96832309999999
15557,3/7/2020,US,Washington,24,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,102,47.53713077,-121.96832309999999
15558,3/6/2020,US,Washington,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,78,47.53713077,-121.96832309999999
15559,3/5/2020,US,Washington,31,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,70,47.53713077,-121.96832309999999
15560,3/4/2020,US,Washington,12,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,39,47.53713077,-121.96832309999999
15561,3/3/2020,US,Washington,9,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27,47.53713077,-121.96832309999999
15562,3/23/2020,US,Washington,225,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2221,47.53713077,-121.96832309999999
15563,3/22/2020,US,Washington,203,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1996,47.53713077,-121.96832309999999
15564,3/21/2020,US,Washington,269,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1793,47.53713077,-121.96832309999999
15565,3/20/2020,US,Washington,148,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1524,47.53713077,-121.96832309999999
15566,3/2/2020,US,Washington,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,18,47.53713077,-121.96832309999999
15567,3/19/2020,US,Washington,362,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1376,47.53713077,-121.96832309999999
15568,3/18/2020,US,Washington,-62,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1014,47.53713077,-121.96832309999999
15569,3/17/2020,US,Washington,172,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1076,47.53713077,-121.96832309999999
15570,3/16/2020,US,Washington,261,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,904,47.53713077,-121.96832309999999
15571,3/15/2020,US,Washington,71,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,643,47.53713077,-121.96832309999999
15572,3/14/2020,US,Washington,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,572,47.53713077,-121.96832309999999
15573,3/13/2020,US,Washington,126,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,568,47.53713077,-121.96832309999999
15574,3/12/2020,US,Washington,76,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,442,47.53713077,-121.96832309999999
15575,3/11/2020,US,Washington,99,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,366,47.53713077,-121.96832309999999
15576,3/10/2020,US,Washington,145,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,267,47.53713077,-121.96832309999999
15577,3/1/2020,US,Washington,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,47.53713077,-121.96832309999999
15578,2/9/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15579,2/8/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15580,2/7/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15581,2/6/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15582,2/5/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15583,2/4/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15584,2/3/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15585,2/29/2020,US,Washington,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,47.53713077,-121.96832309999999
15586,2/28/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15587,2/27/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15588,2/26/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15589,2/25/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15590,2/24/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15591,2/23/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15592,2/22/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15593,2/21/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15594,2/20/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15595,2/2/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15596,2/19/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15597,2/18/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15598,2/17/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15599,2/16/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15600,2/15/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15601,2/14/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15602,2/13/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15603,2/12/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15604,2/11/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15605,2/10/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15606,2/1/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15607,1/31/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15608,1/30/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15609,1/29/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15610,1/28/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15611,1/27/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15612,1/26/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15613,1/25/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15614,1/24/2020,US,Washington,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,47.53713077,-121.96832309999999
15615,1/23/2020,US,Washington,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,47.53713077,-121.96832309999999
15616,3/9/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,38.20977143,-77.36641429
15617,3/8/2020,US,Virginia,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,38.20977143,-77.36641429
15618,3/7/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15619,3/6/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15620,3/5/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15621,3/4/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15622,3/3/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15623,3/23/2020,US,Virginia,33,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,254,38.20977143,-77.36641429
15624,3/22/2020,US,Virginia,65,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,221,38.20977143,-77.36641429
15625,3/21/2020,US,Virginia,34,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,156,38.20977143,-77.36641429
15626,3/20/2020,US,Virginia,23,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,122,38.20977143,-77.36641429
15627,3/2/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15628,3/19/2020,US,Virginia,22,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,99,38.20977143,-77.36641429
15629,3/18/2020,US,Virginia,10,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,77,38.20977143,-77.36641429
15630,3/17/2020,US,Virginia,18,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,67,38.20977143,-77.36641429
15631,3/16/2020,US,Virginia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,49,38.20977143,-77.36641429
15632,3/15/2020,US,Virginia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,45,38.20977143,-77.36641429
15633,3/14/2020,US,Virginia,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,41,38.20977143,-77.36641429
15634,3/13/2020,US,Virginia,13,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,30,38.20977143,-77.36641429
15635,3/12/2020,US,Virginia,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,17,38.20977143,-77.36641429
15636,3/11/2020,US,Virginia,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,38.20977143,-77.36641429
15637,3/10/2020,US,Virginia,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,38.20977143,-77.36641429
15638,3/1/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15639,2/9/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15640,2/8/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15641,2/7/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15642,2/6/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15643,2/5/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15644,2/4/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15645,2/3/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15646,2/29/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15647,2/28/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15648,2/27/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15649,2/26/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15650,2/25/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15651,2/24/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15652,2/23/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15653,2/22/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15654,2/21/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15655,2/20/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15656,2/2/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15657,2/19/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15658,2/18/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15659,2/17/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15660,2/16/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15661,2/15/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15662,2/14/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15663,2/13/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15664,2/12/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15665,2/11/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15666,2/10/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15667,2/1/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15668,1/31/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15669,1/30/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15670,1/29/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15671,1/28/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15672,1/27/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15673,1/26/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15674,1/25/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15675,1/24/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15676,1/23/2020,US,Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.20977143,-77.36641429
15677,3/9/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15678,3/8/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15679,3/7/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15680,3/6/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15681,3/5/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15682,3/4/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15683,3/3/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15684,3/23/2020,US,Virgin Islands,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,18.3358,-64.8963
15685,3/22/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,18.3358,-64.8963
15686,3/21/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,18.3358,-64.8963
15687,3/20/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,18.3358,-64.8963
15688,3/2/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15689,3/19/2020,US,Virgin Islands,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,18.3358,-64.8963
15690,3/18/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,18.3358,-64.8963
15691,3/17/2020,US,Virgin Islands,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,18.3358,-64.8963
15692,3/16/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.3358,-64.8963
15693,3/15/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.3358,-64.8963
15694,3/14/2020,US,Virgin Islands,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.3358,-64.8963
15695,3/13/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15696,3/12/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15697,3/11/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15698,3/10/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15699,3/1/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15700,2/9/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15701,2/8/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15702,2/7/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15703,2/6/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15704,2/5/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15705,2/4/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15706,2/3/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15707,2/29/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15708,2/28/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15709,2/27/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15710,2/26/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15711,2/25/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15712,2/24/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15713,2/23/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15714,2/22/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15715,2/21/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15716,2/20/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15717,2/2/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15718,2/19/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15719,2/18/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15720,2/17/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15721,2/16/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15722,2/15/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15723,2/14/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15724,2/13/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15725,2/12/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15726,2/11/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15727,2/10/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15728,2/1/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15729,1/31/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15730,1/30/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15731,1/29/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15732,1/28/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15733,1/27/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15734,1/26/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15735,1/25/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15736,1/24/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15737,1/23/2020,US,Virgin Islands,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.3358,-64.8963
15738,3/9/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,43.5369,-72.92285
15739,3/8/2020,US,Vermont,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,43.5369,-72.92285
15740,3/7/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15741,3/6/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15742,3/5/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15743,3/4/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15744,3/3/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15745,3/23/2020,US,Vermont,23,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,75,43.5369,-72.92285
15746,3/22/2020,US,Vermont,23,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,52,43.5369,-72.92285
15747,3/21/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,29,43.5369,-72.92285
15748,3/20/2020,US,Vermont,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,29,43.5369,-72.92285
15749,3/2/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,43.5369,-72.92285
15750,3/19/2020,US,Vermont,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,22,43.5369,-72.92285
15751,3/18/2020,US,Vermont,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,18,43.5369,-72.92285
15752,3/17/2020,US,Vermont,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,43.5369,-72.92285
